district,tea_district_id,administration,tests_taken,approaches_count,approaches_pct
BARTLETT ISD,014902,Spring 2026,536.0,302.0,56.343283582089555
BASTROP ISD,011901,Spring 2026,17652.0,10793.0,61.14321323362791
BAY CITY ISD,158901,Spring 2026,4323.0,2926.0,67.68447837150127
BEAUMONT ISD,123910,Spring 2026,19543.0,11025.0,56.414061300721485
BECKVILLE ISD,183901,Spring 2026,852.0,701.0,82.27699530516432
BEEVILLE ISD,013901,Spring 2026,3834.0,2563.0,66.84924360980699
BELLEVUE ISD,039904,Spring 2026,264.0,222.0,84.0909090909091
BELLS ISD,091901,Spring 2026,1371.0,1216.0,88.6943836615609
BELLVILLE ISD,008901,Spring 2026,3184.0,2378.0,74.6859296482412
BELTON ISD,014903,Spring 2026,18465.0,13695.0,74.16734362307066
BEN BOLT-PALITO BLANCO ISD,125902,Spring 2026,602.0,463.0,76.91029900332225
BENAVIDES ISD,066901,Spring 2026,197.0,136.0,69.03553299492386
BENJAMIN ISD,138904,Spring 2026,125.0,99.0,79.2
BIG SANDY ISD,187901,Spring 2026,695.0,600.0,86.33093525179856
BIG SANDY ISD,230901,Spring 2026,874.0,610.0,69.79405034324942
BIG SPRING ISD,114901,Spring 2026,3767.0,2664.0,70.7194053623573
BIRDVILLE ISD,220902,Spring 2026,28469.0,21417.0,75.22919667006217
BISHOP CISD,178902,Spring 2026,1995.0,1683.0,84.3609022556391
BLACKWELL CISD,177903,Spring 2026,233.0,216.0,92.7038626609442
BLANCO ISD,016902,Spring 2026,1473.0,1161.0,78.81873727087576
BLAND ISD,116915,Spring 2026,1029.0,838.0,81.4382896015549
BLANKET ISD,025904,Spring 2026,176.0,121.0,68.75
BLOOMBURG ISD,034909,Spring 2026,257.0,179.0,69.64980544747081
BLOOMING GROVE ISD,175902,Spring 2026,1330.0,1000.0,75.18796992481202
BLOOMINGTON ISD,235901,Spring 2026,993.0,549.0,55.2870090634441
BLUE RIDGE ISD,043917,Spring 2026,1433.0,1065.0,74.31960921144453
BLUFF DALE ISD,072904,Spring 2026,326.0,274.0,84.04907975460122
BLUM ISD,109913,Spring 2026,471.0,378.0,80.2547770700637
BOERNE ISD,130901,Spring 2026,15251.0,13505.0,88.55157038882696
BOLES ISD,116916,Spring 2026,721.0,546.0,75.72815533980582
BOLING ISD,241901,Spring 2026,1509.0,1145.0,75.8780649436713
BONHAM ISD,074903,Spring 2026,2418.0,1562.0,64.59884201819686
BOOKER ISD,148901,Spring 2026,412.0,343.0,83.25242718446601
BORDEN COUNTY ISD,017901,Spring 2026,286.0,255.0,89.16083916083916
BORGER ISD,117901,Spring 2026,2877.0,2053.0,71.3590545707334
BOSQUEVILLE ISD,161923,Spring 2026,1012.0,782.0,77.27272727272727
BOVINA ISD,185901,Spring 2026,494.0,307.0,62.145748987854255
BOWIE ISD,169901,Spring 2026,1969.0,1505.0,76.43473844591163
BOYD ISD,249902,Spring 2026,1944.0,1443.0,74.22839506172839
BOYS RANCH ISD,180901,Spring 2026,347.0,218.0,62.824207492795395
BRACKETT ISD,136901,Spring 2026,621.0,479.0,77.13365539452496
BRADY ISD,160901,Spring 2026,1059.0,818.0,77.24268177525968
BRAZOS ISD,008903,Spring 2026,1118.0,938.0,83.89982110912342
BRAZOSPORT ISD,020905,Spring 2026,14230.0,10411.0,73.16233309908644
BRECKENRIDGE ISD,215901,Spring 2026,1645.0,1248.0,75.86626139817629
BREMOND ISD,198901,Spring 2026,654.0,570.0,87.1559633027523
BRENHAM ISD,239901,Spring 2026,6315.0,4444.0,70.37212984956453
BRIDGE CITY ISD,181901,Spring 2026,4121.0,3108.0,75.41858772142683
BRIDGEPORT ISD,249903,Spring 2026,2772.0,1794.0,64.71861471861472
BROADDUS ISD,203902,Spring 2026,431.0,387.0,89.79118329466357
BROCK ISD,184909,Spring 2026,3029.0,2708.0,89.40244305051172
BRONTE ISD,041901,Spring 2026,255.0,196.0,76.86274509803923
BROOKELAND ISD,121902,Spring 2026,487.0,419.0,86.0369609856263
BROOKESMITH ISD,025908,Spring 2026,345.0,197.0,57.10144927536231
BROOKS COUNTY ISD,024901,Spring 2026,1482.0,910.0,61.40350877192983
BROWNFIELD ISD,223901,Spring 2026,2039.0,1198.0,58.75429131927415
BROWNSBORO ISD,107902,Spring 2026,3417.0,2640.0,77.26075504828798
BROWNSVILLE ISD,031901,Spring 2026,41019.0,31463.0,76.703478875643
BROWNWOOD ISD,025902,Spring 2026,4128.0,3125.0,75.70251937984496
BRUCEVILLE-EDDY ISD,161919,Spring 2026,665.0,450.0,67.66917293233082
BRYAN ISD,021902,Spring 2026,20455.0,13162.0,64.3461256416524
BRYSON ISD,119901,Spring 2026,349.0,285.0,81.66189111747852
BUCKHOLTS ISD,166907,Spring 2026,151.0,76.0,50.331125827814574
BUENA VISTA ISD,186901,Spring 2026,317.0,184.0,58.0441640378549
BUFFALO ISD,145901,Spring 2026,1219.0,968.0,79.40935192780968
BULLARD ISD,212902,Spring 2026,3992.0,3373.0,84.4939879759519
BUNA ISD,121903,Spring 2026,1807.0,1387.0,76.75705589374654
BURKBURNETT ISD,243901,Spring 2026,4143.0,3129.0,75.52498189717596
BURKEVILLE ISD,176901,Spring 2026,354.0,232.0,65.5367231638418
BURLESON ISD,126902,Spring 2026,17441.0,13513.0,77.47835559887622
BURNET CISD,027903,Spring 2026,4378.0,2853.0,65.16674280493376
BURTON ISD,239903,Spring 2026,811.0,707.0,87.17632552404439
BUSHLAND ISD,188904,Spring 2026,2048.0,1758.0,85.83984375
BYNUM ISD,109902,Spring 2026,244.0,188.0,77.04918032786885
CADDO MILLS ISD,116901,Spring 2026,4445.0,3703.0,83.30708661417323
CALALLEN ISD,178903,Spring 2026,4989.0,4063.0,81.43916616556423
CALDWELL ISD,026901,Spring 2026,2454.0,1839.0,74.93887530562347
CALHOUN COUNTY ISD,029901,Spring 2026,4399.0,3312.0,75.28983859968174
CALLISBURG ISD,049905,Spring 2026,1573.0,1177.0,74.82517482517483
CALVERT ISD,198902,Spring 2026,190.0,87.0,45.78947368421053
CAMERON ISD,166901,Spring 2026,1741.0,1156.0,66.39862148190694
CAMPBELL ISD,116910,Spring 2026,403.0,296.0,73.44913151364764
CANADIAN ISD,106901,Spring 2026,886.0,796.0,89.84198645598194
CANTON ISD,234902,Spring 2026,3076.0,2635.0,85.6631989596879
CANUTILLO ISD,071907,Spring 2026,7378.0,5460.0,74.00379506641366
CANYON ISD,191901,Spring 2026,15600.0,12809.0,82.10897435897436
CARLISLE ISD,201913,Spring 2026,795.0,573.0,72.0754716981132
CARRIZO SPRINGS CISD,064903,Spring 2026,2432.0,1600.0,65.78947368421053
CARROLL ISD,220919,Spring 2026,10598.0,10138.0,95.65955840724665
CARROLLTON-FARMERS BRANCH ISD,057903,Spring 2026,29183.0,20325.0,69.6467121269232
CARTHAGE ISD,183902,Spring 2026,3336.0,2550.0,76.43884892086331
CASTLEBERRY ISD,220917,Spring 2026,4911.0,3588.0,73.06047648136835
CAYUGA ISD,001902,Spring 2026,780.0,655.0,83.97435897435898
CEDAR HILL ISD,057904,Spring 2026,7564.0,5067.0,66.988365943945
CELESTE ISD,116902,Spring 2026,592.0,491.0,82.9391891891892
CELINA ISD,043903,Spring 2026,8374.0,6976.0,83.30546930976833
CENTER ISD,210901,Spring 2026,2863.0,1881.0,65.70031435557108
CENTER POINT ISD,133901,Spring 2026,640.0,466.0,72.8125
CENTERVILLE ISD,145902,Spring 2026,863.0,637.0,73.81228273464659
CENTERVILLE ISD,228904,Spring 2026,195.0,143.0,73.33333333333333
CENTRAL HEIGHTS ISD,174908,Spring 2026,1519.0,1361.0,89.59842001316656
CENTRAL ISD,003907,Spring 2026,1980.0,1398.0,70.60606060606061
CHANNELVIEW ISD,101905,Spring 2026,12359.0,8463.0,68.47641394934865
CHANNING ISD,103901,Spring 2026,154.0,92.0,59.74025974025974
CHAPEL HILL ISD,212909,Spring 2026,4231.0,2746.0,64.90191444103048
CHAPEL HILL ISD,225906,Spring 2026,1258.0,1019.0,81.00158982511924
CHARLOTTE ISD,007901,Spring 2026,545.0,405.0,74.31192660550458
CHEROKEE ISD,206903,Spring 2026,182.0,141.0,77.47252747252747
CHESTER ISD,229906,Spring 2026,253.0,204.0,80.63241106719367
CHICO ISD,249904,Spring 2026,745.0,561.0,75.30201342281879
CHILDRESS ISD,038901,Spring 2026,1173.0,942.0,80.30690537084399
CHILLICOTHE ISD,099902,Spring 2026,225.0,157.0,69.77777777777779
CHILTON ISD,073901,Spring 2026,740.0,551.0,74.45945945945947
CHINA SPRING ISD,161920,Spring 2026,4159.0,3427.0,82.39961529213753
CHIRENO ISD,174901,Spring 2026,446.0,333.0,74.66367713004485
CHISUM ISD,139905,Spring 2026,1556.0,1309.0,84.12596401028277
CHRISTOVAL ISD,226901,Spring 2026,872.0,793.0,90.94036697247707
CISCO ISD,067902,Spring 2026,1111.0,886.0,79.74797479747974
CITY VIEW ISD,243906,Spring 2026,1570.0,1175.0,74.84076433121018
CLARENDON ISD,065901,Spring 2026,476.0,369.0,77.52100840336135
CLARKSVILLE ISD,194904,Spring 2026,672.0,386.0,57.44047619047619
CLAUDE ISD,006902,Spring 2026,460.0,396.0,86.08695652173914
CLEAR CREEK ISD,084910,Spring 2026,51627.0,43024.0,83.33623878978054
CLEBURNE ISD,126903,Spring 2026,8998.0,6178.0,68.65970215603467
CLEVELAND ISD,146901,Spring 2026,17072.0,8826.0,51.69868791002812
CLIFTON ISD,018901,Spring 2026,1231.0,1000.0,81.23476848090982
CLINT ISD,071901,Spring 2026,13227.0,9611.0,72.66197928479625
CLYDE CISD,030902,Spring 2026,1894.0,1529.0,80.72861668426611
COAHOMA ISD,114902,Spring 2026,1416.0,1074.0,75.84745762711864
COLDSPRING-OAKHURST CISD,204901,Spring 2026,1971.0,1225.0,62.15119228817859
COLEMAN ISD,042901,Spring 2026,943.0,710.0,75.2916224814422
COLLEGE STATION ISD,021901,Spring 2026,18377.0,14846.0,80.78576481471404
COLLINSVILLE ISD,091902,Spring 2026,867.0,703.0,81.08419838523645
COLMESNEIL ISD,229901,Spring 2026,544.0,404.0,74.26470588235294
COLORADO ISD,168901,Spring 2026,1126.0,791.0,70.24866785079928
COLUMBIA-BRAZORIA ISD,020907,Spring 2026,4078.0,2796.0,68.563021088769
COLUMBUS ISD,045902,Spring 2026,2067.0,1475.0,71.35945815191099
COMAL ISD,046902,Spring 2026,41250.0,34615.0,83.91515151515152
COMANCHE ISD,047901,Spring 2026,1664.0,1271.0,76.38221153846155
COMFORT ISD,130902,Spring 2026,1306.0,946.0,72.43491577335375
COMMERCE ISD,116903,Spring 2026,1955.0,1114.0,56.98209718670076
COMMUNITY ISD,043918,Spring 2026,7633.0,5494.0,71.9769422245513
COMO-PICKTON CISD,112908,Spring 2026,967.0,731.0,75.59462254395036
COMSTOCK ISD,233903,Spring 2026,251.0,208.0,82.86852589641434
CONNALLY ISD,161921,Spring 2026,2528.0,1359.0,53.75791139240506
CONROE ISD,170902,Spring 2026,97241.0,78193.0,80.41155479684495
COOLIDGE ISD,147901,Spring 2026,409.0,331.0,80.92909535452323
COOPER ISD,060902,Spring 2026,1119.0,827.0,73.90527256479
COPPELL ISD,057922,Spring 2026,18143.0,16777.0,92.47092542578405
COPPERAS COVE ISD,050910,Spring 2026,9740.0,7561.0,77.62833675564681
CORPUS CHRISTI ISD,178904,Spring 2026,40518.0,29982.0,73.9967421886569
CORRIGAN-CAMDEN ISD,187904,Spring 2026,1091.0,792.0,72.59395050412466
CORSICANA ISD,175903,Spring 2026,7799.0,4865.0,62.379792281061675
COTTON CENTER ISD,095902,Spring 2026,133.0,89.0,66.9172932330827
COTULLA ISD,142901,Spring 2026,1384.0,922.0,66.61849710982659
COUPLAND ISD,246914,Spring 2026,424.0,291.0,68.63207547169812
COVINGTON ISD,109903,Spring 2026,450.0,318.0,70.66666666666667
CRANDALL ISD,129901,Spring 2026,10107.0,6571.0,65.01434649252992
CRANE ISD,052901,Spring 2026,2235.0,1338.0,59.86577181208054
CRANFILLS GAP ISD,018908,Spring 2026,143.0,120.0,83.91608391608392
CRAWFORD ISD,161901,Spring 2026,787.0,713.0,90.5972045743329
CROCKETT COUNTY CONSOLIDATED CSD,053001,Spring 2026,841.0,663.0,78.83472057074911
CROCKETT ISD,113901,Spring 2026,1437.0,797.0,55.46276965901183
CROSBY ISD,101906,Spring 2026,9631.0,6942.0,72.07974249818295
CROSBYTON CISD,054901,Spring 2026,398.0,224.0,56.28140703517588
CROSS PLAINS ISD,030901,Spring 2026,504.0,406.0,80.55555555555556
CROSS ROADS ISD,107904,Spring 2026,649.0,576.0,88.75192604006163
CROWELL ISD,078901,Spring 2026,227.0,160.0,70.48458149779736
CROWLEY ISD,220912,Spring 2026,22309.0,14656.0,65.69545923170021
CRYSTAL CITY ISD,254901,Spring 2026,2002.0,1323.0,66.08391608391608
CUERO ISD,062901,Spring 2026,2370.0,1683.0,71.0126582278481
CULBERSON COUNTY-ALLAMOORE ISD,055901,Spring 2026,439.0,305.0,69.4760820045558
CUMBY COLLEGIATE ISD,112905,Spring 2026,594.0,406.0,68.35016835016835
CUSHING ISD,174902,Spring 2026,742.0,536.0,72.23719676549865
CYPRESS-FAIRBANKS ISD,101907,Spring 2026,151129.0,119098.0,78.80552375784924
D'HANIS ISD,163902,Spring 2026,403.0,378.0,93.79652605459057
DAINGERFIELD-LONE STAR ISD,172902,Spring 2026,1228.0,799.0,65.06514657980456
DALHART ISD,056901,Spring 2026,2473.0,1547.0,62.5556004852406
DALLAS ISD,057905,Spring 2026,160365.0,117270.0,73.12692919277897
DAMON ISD,020910,Spring 2026,102.0,72.0,70.58823529411765
DANBURY ISD,020904,Spring 2026,845.0,740.0,87.57396449704143
DARROUZETT ISD,148905,Spring 2026,120.0,64.0,53.333333333333336
DAWSON ISD,175904,Spring 2026,806.0,542.0,67.24565756823822
DAWSON ISD,058902,Spring 2026,188.0,129.0,68.61702127659575
DAYTON ISD,146902,Spring 2026,7964.0,5334.0,66.97639377197389
DE LEON ISD,047902,Spring 2026,755.0,668.0,88.47682119205298
DECATUR ISD,249905,Spring 2026,5059.0,3846.0,76.02292943269421
DEER PARK ISD,101908,Spring 2026,16201.0,12922.0,79.76050861057959
DEKALB ISD,019901,Spring 2026,1265.0,949.0,75.0197628458498
DEL VALLE ISD,227910,Spring 2026,15130.0,8291.0,54.79841374752148
DELL CITY ISD,115903,Spring 2026,102.0,58.0,56.86274509803921
DENISON ISD,091903,Spring 2026,6132.0,4243.0,69.19439008480104
DENTON ISD,061901,Spring 2026,43629.0,31226.0,71.57166105113572
DENVER CITY ISD,251901,Spring 2026,1868.0,1318.0,70.55674518201285
DESOTO ISD,057906,Spring 2026,7423.0,4848.0,65.31052135255287
DETROIT ISD,194905,Spring 2026,581.0,396.0,68.15834767641996
DEVERS ISD,146903,Spring 2026,230.0,219.0,95.21739130434783
DEVINE ISD,163901,Spring 2026,2617.0,1826.0,69.77455101260985
DEW ISD,081906,Spring 2026,200.0,160.0,80.0
DEWEYVILLE ISD,176903,Spring 2026,680.0,482.0,70.88235294117648
DIBOLL ISD,003905,Spring 2026,1979.0,1522.0,76.90752905507833
DICKINSON ISD,084901,Spring 2026,16503.0,12916.0,78.26455795915894
DILLEY ISD,082902,Spring 2026,1029.0,664.0,64.52866861030127
DIME BOX ISD,144903,Spring 2026,195.0,103.0,52.820512820512825
DIMMITT ISD,035901,Spring 2026,1414.0,933.0,65.98302687411598
DIVIDE ISD,133905,Spring 2026,28.0,0.0,0.0
DODD CITY ISD,074904,Spring 2026,410.0,338.0,82.4390243902439
DONNA ISD,108902,Spring 2026,16378.0,11235.0,68.59811942850165
DOSS CONSOLIDATED CSD,086024,Spring 2026,24.0,8.0,33.33333333333333
DOUGLASS ISD,174911,Spring 2026,538.0,464.0,86.2453531598513
DRIPPING SPRINGS ISD,105904,Spring 2026,11841.0,10622.0,89.70526137995101
DRISCOLL ISD,178905,Spring 2026,366.0,267.0,72.95081967213115
DUBLIN ISD,072902,Spring 2026,1398.0,1218.0,87.1244635193133
DUMAS ISD,171901,Spring 2026,5447.0,4044.0,74.24270240499358
DUNCANVILLE ISD,057907,Spring 2026,14553.0,9251.0,63.567649281935005
EAGLE MT-SAGINAW ISD,220918,Spring 2026,32644.0,22996.0,70.44479843156476
EAGLE PASS ISD,159901,Spring 2026,16069.0,12064.0,75.07623374198768
EANES ISD,227909,Spring 2026,10296.0,9700.0,94.21134421134421
EARLY ISD,025909,Spring 2026,1463.0,1242.0,84.89405331510595
EAST BERNARD ISD,241902,Spring 2026,1352.0,1157.0,85.57692307692307
EAST CENTRAL ISD,015911,Spring 2026,15555.0,10274.0,66.04950176792028
EAST CHAMBERS ISD,036903,Spring 2026,1992.0,1560.0,78.3132530120482
EASTLAND ISD,067903,Spring 2026,1227.0,953.0,77.66911165444172
ECTOR COUNTY ISD,068901,Spring 2026,41793.0,27908.0,66.77673294570862
ECTOR ISD,074905,Spring 2026,312.0,234.0,75.0
EDCOUCH-ELSA ISD,108903,Spring 2026,5195.0,3080.0,59.28777670837344
EDEN CISD,048901,Spring 2026,293.0,202.0,68.94197952218431
EDGEWOOD ISD,015905,Spring 2026,8882.0,4908.0,55.25782481423103
EDGEWOOD ISD,234903,Spring 2026,1396.0,1090.0,78.08022922636103
EDINBURG CISD,108904,Spring 2026,39765.0,29440.0,74.0349553627562
EDNA ISD,120901,Spring 2026,1871.0,1441.0,77.01763762693746
EL CAMPO ISD,241903,Spring 2026,4172.0,2978.0,71.38063279002877
EL PASO ISD,071902,Spring 2026,59197.0,43845.0,74.06625335743365
ELECTRA ISD,243902,Spring 2026,586.0,373.0,63.651877133105806
ELGIN ISD,011902,Spring 2026,8041.0,4483.0,55.751772167640844
ELKHART ISD,001903,Spring 2026,1541.0,1186.0,76.96301103179754
ELYSIAN FIELDS ISD,102906,Spring 2026,966.0,746.0,77.22567287784679
ENNIS ISD,070903,Spring 2026,8569.0,5899.0,68.84117166530517
ERA ISD,049906,Spring 2026,691.0,559.0,80.8972503617945
EULA ISD,030906,Spring 2026,610.0,506.0,82.95081967213115
EUSTACE ISD,107905,Spring 2026,2298.0,1857.0,80.80939947780679
EVADALE ISD,121906,Spring 2026,583.0,496.0,85.07718696397941
EVANT ISD,050901,Spring 2026,272.0,171.0,62.86764705882353
EVERMAN ISD,220904,Spring 2026,6605.0,3999.0,60.54504163512491
EXCELSIOR ISD,210906,Spring 2026,143.0,100.0,69.93006993006993
EZZELL ISD,143906,Spring 2026,155.0,124.0,80.0
FABENS ISD,071903,Spring 2026,2494.0,1709.0,68.52445870088212
FAIRFIELD ISD,081902,Spring 2026,2219.0,1581.0,71.24831004957188
FALLS CITY ISD,128904,Spring 2026,594.0,575.0,96.8013468013468
FANNINDEL ISD,060914,Spring 2026,170.0,92.0,54.11764705882353
FARMERSVILLE ISD,043904,Spring 2026,3361.0,2618.0,77.89348408211842
FARWELL ISD,185902,Spring 2026,776.0,655.0,84.40721649484536
FAYETTEVILLE ISD,075906,Spring 2026,411.0,372.0,90.51094890510949
FERRIS ISD,070905,Spring 2026,4002.0,2879.0,71.93903048475762
FLATONIA ISD,075901,Spring 2026,810.0,753.0,92.96296296296296
FLORENCE ISD,246902,Spring 2026,1529.0,1125.0,73.57750163505558
FLORESVILLE ISD,247901,Spring 2026,5378.0,3967.0,73.76348084789885
FLOUR BLUFF ISD,178914,Spring 2026,7218.0,6080.0,84.23385979495706
FLOYDADA COLLEGIATE ISD,077901,Spring 2026,728.0,567.0,77.88461538461539
FOLLETT ISD,148902,Spring 2026,219.0,151.0,68.94977168949772
FORESTBURG ISD,169910,Spring 2026,210.0,134.0,63.8095238095238
FORNEY ISD,129902,Spring 2026,26746.0,18756.0,70.12637403723922
FORSAN ISD,114904,Spring 2026,974.0,749.0,76.8993839835729
FORT BEND ISD,079907,Spring 2026,106313.0,85039.0,79.98927694637533
FORT ELLIOTT CISD,242906,Spring 2026,185.0,152.0,82.16216216216216
FORT STOCKTON ISD,186902,Spring 2026,11985.0,6284.0,52.43220692532332
FORT WORTH ISD,220905,Spring 2026,85913.0,54906.0,63.90883801054555
FRANKLIN ISD,198903,Spring 2026,1878.0,1727.0,91.95953141640044
FRANKSTON ISD,001904,Spring 2026,980.0,821.0,83.77551020408164
FREDERICKSBURG ISD,086901,Spring 2026,3975.0,3090.0,77.73584905660378
FREER ISD,066903,Spring 2026,858.0,610.0,71.0955710955711
FRENSHIP ISD,152907,Spring 2026,16248.0,12418.0,76.42786804529788
FRIENDSWOOD ISD,084911,Spring 2026,8633.0,7871.0,91.17340437854743
FRIONA ISD,185903,Spring 2026,1282.0,828.0,64.58658346333853
FRISCO ISD,043905,Spring 2026,85574.0,77258.0,90.2820950288639
FROST ISD,175905,Spring 2026,581.0,403.0,69.3631669535284
FRUITVALE ISD,234909,Spring 2026,457.0,349.0,76.36761487964989
FT DAVIS ISD,122901,Spring 2026,194.0,148.0,76.28865979381443
FT HANCOCK ISD,115901,Spring 2026,526.0,361.0,68.63117870722434
FT SAM HOUSTON ISD,015914,Spring 2026,1926.0,1698.0,88.1619937694704
GAINESVILLE ISD,049901,Spring 2026,4021.0,2458.0,61.1290723700572
GALENA PARK ISD,101910,Spring 2026,26262.0,20205.0,76.93625771076078
GALVESTON ISD,084902,Spring 2026,8027.0,5280.0,65.77799925252273
GANADO ISD,120902,Spring 2026,987.0,767.0,77.71023302938197
GARLAND ISD,057909,Spring 2026,64522.0,47580.0,73.7422894516599
GARNER ISD,184911,Spring 2026,492.0,390.0,79.26829268292683
GARRISON ISD,174903,Spring 2026,1029.0,861.0,83.6734693877551
GARY ISD,183904,Spring 2026,640.0,458.0,71.5625
GATESVILLE ISD,050902,Spring 2026,3350.0,2496.0,74.50746268656717
GAUSE ISD,166902,Spring 2026,159.0,122.0,76.72955974842768
GEORGE WEST ISD,149901,Spring 2026,1357.0,1219.0,89.83050847457628
GEORGETOWN ISD,246904,Spring 2026,19021.0,13870.0,72.91940486830345
GHOLSON ISD,161925,Spring 2026,267.0,196.0,73.40823970037454
GIDDINGS ISD,144901,Spring 2026,2418.0,1790.0,74.02812241521919
GILMER ISD,230902,Spring 2026,3808.0,2999.0,78.75525210084034
GLADEWATER ISD,092901,Spring 2026,2076.0,1350.0,65.02890173410405
GLASSCOCK COUNTY ISD,087901,Spring 2026,380.0,350.0,92.10526315789474
GLEN ROSE ISD,213901,Spring 2026,2683.0,2233.0,83.22773015281402
GODLEY ISD,126911,Spring 2026,4530.0,3467.0,76.53421633554083
GOLD BURG ISD,169906,Spring 2026,197.0,113.0,57.360406091370564
GOLDTHWAITE ISD,167901,Spring 2026,642.0,546.0,85.04672897196261
GOLIAD ISD,088902,Spring 2026,1582.0,1203.0,76.04298356510746
GONZALES ISD,089901,Spring 2026,3367.0,2218.0,65.87466587466587
GOODRICH ISD,187903,Spring 2026,334.0,260.0,77.84431137724552
GOOSE CREEK CISD,101911,Spring 2026,31480.0,20922.0,66.46124523506988
GORDON ISD,182901,Spring 2026,358.0,283.0,79.05027932960894
GORMAN ISD,067904,Spring 2026,253.0,154.0,60.86956521739131
GRADY ISD,156905,Spring 2026,313.0,300.0,95.84664536741214
GRAFORD ISD,182902,Spring 2026,433.0,329.0,75.98152424942263
GRAHAM ISD,252901,Spring 2026,2851.0,2026.0,71.0627849877236
GRANBURY ISD,111901,Spring 2026,10601.0,8058.0,76.01169700971606
GRAND PRAIRIE ISD,057910,Spring 2026,34021.0,23253.0,68.34896093589253
GRAND SALINE ISD,234904,Spring 2026,1695.0,1240.0,73.15634218289085
GRANDFALLS-ROYALTY ISD,238904,Spring 2026,146.0,77.0,52.73972602739726
GRANDVIEW ISD,126904,Spring 2026,1932.0,1576.0,81.57349896480332
GRANDVIEW-HOPKINS ISD,090905,Spring 2026,42.0,33.0,78.57142857142857
GRANGER ISD,246905,Spring 2026,786.0,514.0,65.39440203562341
GRAPE CREEK ISD,226907,Spring 2026,1593.0,1132.0,71.06089139987445
GRAPELAND ISD,113902,Spring 2026,748.0,558.0,74.59893048128342
GRAPEVINE-COLLEYVILLE ISD,220906,Spring 2026,17853.0,15540.0,87.0441942530667
GREENVILLE ISD,116905,Spring 2026,7046.0,4221.0,59.906329832529096
GREENWOOD ISD,165902,Spring 2026,5155.0,3659.0,70.97963142580019
GREGORY-PORTLAND ISD,205902,Spring 2026,6799.0,5513.0,81.08545374319753
GROESBECK ISD,147902,Spring 2026,1888.0,1340.0,70.97457627118644
GROOM ISD,033901,Spring 2026,143.0,115.0,80.41958041958041
GROVETON ISD,228901,Spring 2026,946.0,745.0,78.75264270613108
GRUVER ISD,098901,Spring 2026,524.0,486.0,92.74809160305344
GUNTER ISD,091917,Spring 2026,1638.0,1359.0,82.96703296703298
GUSTINE ISD,047903,Spring 2026,212.0,138.0,65.09433962264151
GUTHRIE CSD,135001,Spring 2026,155.0,130.0,83.87096774193549
HALE CENTER ISD,095903,Spring 2026,728.0,537.0,73.76373626373626
HALLETTSVILLE ISD,143901,Spring 2026,1392.0,1170.0,84.05172413793103
HALLSBURG ISD,161924,Spring 2026,111.0,67.0,60.36036036036037
HALLSVILLE ISD,102904,Spring 2026,42263.0,22912.0,54.21290490499965
HAMILTON ISD,097902,Spring 2026,1134.0,883.0,77.86596119929453
HAMLIN COLLEGIATE ISD,127903,Spring 2026,437.0,286.0,65.44622425629291
HAMSHIRE-FANNETT ISD,123914,Spring 2026,2654.0,2168.0,81.68801808590807
HAPPY ISD,219901,Spring 2026,345.0,286.0,82.89855072463767
HARDIN ISD,146904,Spring 2026,1603.0,1067.0,66.56269494697442
HARDIN-JEFFERSON ISD,100905,Spring 2026,3738.0,3006.0,80.41733547351525
HARLANDALE ISD,015904,Spring 2026,14196.0,9101.0,64.10960834037756
HARLETON ISD,102905,Spring 2026,930.0,742.0,79.78494623655914
HARLINGEN CISD,031903,Spring 2026,20511.0,16118.0,78.5822241723953
HARMONY ISD,230905,Spring 2026,1237.0,1043.0,84.31689571544058
HARPER ISD,086902,Spring 2026,793.0,657.0,82.84993694829761
HARROLD ISD,244901,Spring 2026,269.0,232.0,86.2453531598513
HART ISD,035902,Spring 2026,265.0,189.0,71.32075471698113
HARTLEY ISD,103902,Spring 2026,273.0,208.0,76.19047619047619
HARTS BLUFF ISD,225907,Spring 2026,1152.0,820.0,71.18055555555556
HASKELL CISD,104901,Spring 2026,660.0,536.0,81.21212121212122
HAWKINS ISD,250902,Spring 2026,1035.0,749.0,72.3671497584541
HAWLEY ISD,127904,Spring 2026,1105.0,811.0,73.39366515837104
HAYS CISD,105906,Spring 2026,32618.0,24707.0,75.74652032620025
HEARNE ISD,198905,Spring 2026,981.0,544.0,55.45361875637105
HEDLEY ISD,065902,Spring 2026,95.0,52.0,54.736842105263165
HEMPHILL ISD,202903,Spring 2026,859.0,721.0,83.93480791618161
HEMPSTEAD ISD,237902,Spring 2026,2054.0,1278.0,62.220058422590064
HENDERSON ISD,201902,Spring 2026,4076.0,2798.0,68.64573110893032
HENRIETTA ISD,039902,Spring 2026,1140.0,839.0,73.59649122807016
HEREFORD ISD,059901,Spring 2026,4976.0,3389.0,68.10691318327974
HERMLEIGH ISD,208901,Spring 2026,343.0,247.0,72.01166180758017
HICO ISD,097903,Spring 2026,815.0,647.0,79.38650306748465
HIDALGO ISD,108905,Spring 2026,3947.0,2713.0,68.73574866987585
HIGH ISLAND ISD,084903,Spring 2026,170.0,114.0,67.05882352941175
HIGHLAND ISD,177905,Spring 2026,262.0,249.0,95.0381679389313
HIGHLAND PARK ISD,057911,Spring 2026,7858.0,7622.0,96.99669127004327
HIGHLAND PARK ISD,188903,Spring 2026,1034.0,777.0,75.14506769825918
HILLSBORO ISD,109904,Spring 2026,2505.0,2067.0,82.51497005988024
